10,31321,26468834,33280186,61130,4,3,18.1,2301221646,LC08_L1TP_032037_20160420_20170223_01_T1
10,75480,57350394,2398626,16971,4,5,27.1,2301221646,LC08_L1TP_032037_20160420_20170223_01_T1
10,17115,32666142,27082878,75336,4,4,30.1,2301221646,LC08_L1TP_032037_20160420_20170223_01_T1
10,72551,58366529,1382491,19900,5,5,0.1,2301221646,LC08_L1TP_032037_20160420_20170223_01_T1
10,50920,59734657,14363,41531,5,4,81.1,2301221646,LC08_L1TP_032037_20160420_20170223_01_T1
10,66196,59152866,596154,26255,5,5,0.1,2301221646,LC08_L1TP_032037_20160420_20170223_01_T1
10,66148,59642452,106568,26303,5,5,27.1,2301221646,LC08_L1TP_032037_20160420_20170223_01_T1
10,72481,20959832,38789188,19970,5,5,6.1,2301221646,LC08_L1TP_032037_20160420_20170223_01_T1
10,37141,59729142,19878,55310,2,2,12.1,2301221646,LC08_L1TP_032037_20160420_20170223_01_T1
10,75187,58613066,1135954,17264,4,4,3.1,2301221646,LC08_L1TP_032037_20160420_20170223_01_T1
10,53944,57825906,1923114,38507,3,2,78.1,2301221646,LC08_L1TP_032037_20160420_20170223_01_T1
10,54930,50908219,8840801,37521,5,5,9.1,2301221646,LC08_L1TP_032037_20160420_20170223_01_T1
10,26366064,23726613,10426378,645386,4,3,18.1,2301221652,LC08_L1TP_034029_20160520_20170223_01_T1
10,9254529,33887522,265469,17756921,4,5,27.1,2301221652,LC08_L1TP_034029_20160520_20170223_01_T1
10,26451011,25737030,8415961,560439,4,4,30.1,2301221652,LC08_L1TP_034029_20160520_20170223_01_T1
10,9210596,34064867,88124,17800854,5,5,0.1,2301221652,LC08_L1TP_034029_20160520_20170223_01_T1
10,10650638,34104521,48470,16360812,5,4,81.1,2301221652,LC08_L1TP_034029_20160520_20170223_01_T1
10,7149274,34108083,44908,19862176,5,5,0.1,2301221652,LC08_L1TP_034029_20160520_20170223_01_T1
10,26798631,21920166,12232825,212819,5,5,6.1,2301221652,LC08_L1TP_034029_20160520_20170223_01_T1
10,4877012,34108551,44440,22134438,5,5,27.1,2301221652,LC08_L1TP_034029_20160520_20170223_01_T1
10,5945898,34150339,2652,21065552,2,2,12.1,2301221652,LC08_L1TP_034029_20160520_20170223_01_T1
10,6382434,34058380,94611,20629016,4,4,3.1,2301221652,LC08_L1TP_034029_20160520_20170223_01_T1
10,9519462,33412041,740950,17491988,3,2,78.1,2301221652,LC08_L1TP_034029_20160520_20170223_01_T1
10,20070009,33386364,766627,6941441,5,5,9.1,2301221652,LC08_L1TP_034029_20160520_20170223_01_T1
10,28056888,27617291,4031564,2006768,4,3,18.1,2301221658,LC08_L1TP_034033_20160520_20170223_01_T1
